Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Token
6/16/2024,11:10:56,Arizona,Beverage,Frapp,1,Regular,,"Small, Vanilla, Caramel",$5.00 ,$0.00 ,$5.00 ,$0.47 ,H1RRfwOkvyXbeSTjcsPZ33dwkKMZY,ZwgbA97BXDoouSLZUQO6xgnwgndZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FXPPBMVS90DPT8T33JHS64Z5A8,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
6/16/2024,11:10:56,Arizona,None,Latte2,1,Regular,,"Small, Iced, Caramel, Irish Cream",$4.50 ,$0.00 ,$4.50 ,$0.43 ,H1RRfwOkvyXbeSTjcsPZ33dwkKMZY,ZwgbA97BXDoouSLZUQO6xgnwgndZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FXPPBMVS90DPT8T33JHS64Z5A8,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,11:10:56,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,H1RRfwOkvyXbeSTjcsPZ33dwkKMZY,ZwgbA97BXDoouSLZUQO6xgnwgndZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FXPPBMVS90DPT8T33JHS64Z5A8,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
6/16/2024,11:04:28,Arizona,None,Matcha Latte,1,Regular,,"Large, Iced, Vanilla, Brown Sugar Cinnamon",$5.50 ,$0.00 ,$5.50 ,$0.52 ,hKfsoxYWHNbRDdD2ECPctFFqmRPZY,z9kvJrbYnOTmIvUIlfqyVhUqkKQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,XZB2ZEC0JEKPVC24J8W30B3RFR,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
6/16/2024,11:04:28,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,hKfsoxYWHNbRDdD2ECPctFFqmRPZY,z9kvJrbYnOTmIvUIlfqyVhUqkKQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,XZB2ZEC0JEKPVC24J8W30B3RFR,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
6/16/2024,11:04:28,Arizona,Beverage,Mad Muscle,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.62 ,hKfsoxYWHNbRDdD2ECPctFFqmRPZY,z9kvJrbYnOTmIvUIlfqyVhUqkKQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,XZB2ZEC0JEKPVC24J8W30B3RFR,,ea,1,Physical Item,,NWTHWPN4SDIJMGURR7QNVYXA
6/16/2024,10:40:31,Arizona,Coffee & Tea,Shaken Espresso,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.47 ,N2Co2mkPjpywVg8DWnRjI4JKrPMZY,3LuHaMotOwhzHZ8UUJoWcR603gSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,895BQMMYDK6RQGPVQ8D18SSKB8,,ea,1,Physical Item,,BHRIOWQJTWZGACYOVTOGGBVN
6/16/2024,10:40:31,Arizona,Beverage,Cold Brew,1,Regular,,"Large, Half & Half, Cold Foam",$6.00 ,$0.00 ,$6.00 ,$0.57 ,N2Co2mkPjpywVg8DWnRjI4JKrPMZY,3LuHaMotOwhzHZ8UUJoWcR603gSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,895BQMMYDK6RQGPVQ8D18SSKB8,,ea,1,Physical Item,,TXCJ6YUWPBESEYC77LPODDPZ
6/16/2024,10:28:35,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,PJLo0nio6AfQ1qQSlgUKtktiEdPZY,ZeZQQu2Ej2lQCUgU1bwaCupDtJKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,RZSYGV4XH7YFRK32VB7HZSGVRM,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,10:28:35,Arizona,None,Custom Amount,1,,,,$43.00 ,$0.00 ,$43.00 ,$0.00 ,PJLo0nio6AfQ1qQSlgUKtktiEdPZY,ZeZQQu2Ej2lQCUgU1bwaCupDtJKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,RZSYGV4XH7YFRK32VB7HZSGVRM,,ea,1,,,
6/16/2024,10:11:19,Arizona,None,Latte2,1,Regular,,"Large, Iced, Oat Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,XlnklUJ5yXl2JXrJERCrduBIioDZY,lURkwlwxLAyEplmLCW6Rdyap1YKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,KPYGMB42CCTM4TW96M88EEKKMG,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,10:11:19,Arizona,Beverage,Frapp,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,XlnklUJ5yXl2JXrJERCrduBIioDZY,lURkwlwxLAyEplmLCW6Rdyap1YKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,KPYGMB42CCTM4TW96M88EEKKMG,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
6/16/2024,9:44:35,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,JOVzYbRhFJHqs1EjBJwwyOS11p6YY,JgIPhU2dZ2mqK1b7Wt6dOFfzfKdZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,9:44:35,Arizona,None,pink elixir,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.48 ,JOVzYbRhFJHqs1EjBJwwyOS11p6YY,JgIPhU2dZ2mqK1b7Wt6dOFfzfKdZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,LSGRIIFUTAUKRO3DHGTF7OQQ
6/16/2024,9:42:47,Arizona,Beverage,Frapp,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,37UHCZWGu9ppuT0qFMcIPo2bVgRZY,VQ9XD15mTiF5LfdEDs2EcwCD197YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,NXM5VAKHM948E82WHWHRC1KS0W,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
6/16/2024,9:42:47,Arizona,None,Matcha Latte,1,Regular,,"Large, Iced, Almond Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,37UHCZWGu9ppuT0qFMcIPo2bVgRZY,VQ9XD15mTiF5LfdEDs2EcwCD197YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,NXM5VAKHM948E82WHWHRC1KS0W,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
6/16/2024,9:37:12,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,($0.55),$4.95 ,$0.47 ,duiyor3Qo7j7XBdpXsaIKCOqXaOZY,bXDZVaAwzBbrXm98PbjG9Ev8CkRZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PPEKZP3Y19V0XQSABG428GAQBC,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,9:37:12,Arizona,None,Latte2,1,Regular,,"Small, Iced, Caramel",$4.50 ,($0.45),$4.05 ,$0.39 ,duiyor3Qo7j7XBdpXsaIKCOqXaOZY,bXDZVaAwzBbrXm98PbjG9Ev8CkRZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PPEKZP3Y19V0XQSABG428GAQBC,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,9:33:30,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,DLRfiYw2PpmO8deqxooeL10bCMBZY,1ozGE2S5jRpmybWSClfOe9XQLvIZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
6/16/2024,9:33:30,Arizona,None,Macchiato,1,Regular,,"Large, Iced, Caramel",$5.50 ,$0.00 ,$5.50 ,$0.52 ,DLRfiYw2PpmO8deqxooeL10bCMBZY,1ozGE2S5jRpmybWSClfOe9XQLvIZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,7JKJHLXFJB5N2EU4RATCSK2A
6/16/2024,9:31:50,Arizona,Beverage,Coffee,1,Regular,,"Large, Half & Half",$4.00 ,$0.00 ,$4.00 ,$0.38 ,BuhQTopLMOC1oqMBJ4eouyvAz9AZY,LzbmAlwYuE4aBJMIgYa5WQUDIDBZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,Q36AEBFCV90BM8G4ESSRAX1TTC,,ea,1,Physical Item,,UJA5HV7JTH34V4OG6F2VNHJL
6/16/2024,9:31:50,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,BuhQTopLMOC1oqMBJ4eouyvAz9AZY,LzbmAlwYuE4aBJMIgYa5WQUDIDBZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,Q36AEBFCV90BM8G4ESSRAX1TTC,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
6/16/2024,9:28:37,Arizona,Beverage,Cream Frapp,1,Regular,,"Small, Almond Milk",$5.50 ,$0.00 ,$5.50 ,$0.52 ,vxnAsP6cuzqa2H2a9M7zHTPHAnTZY,TViqARfE0KY0zohryRUv82wlZfWZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,8CVPNY3YHJNEZJBFTS53XBZDAW,,ea,1,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
6/16/2024,9:15:44,Arizona,None,Matcha Monk,1,Regular,,"Large, Hot",$6.00 ,$0.00 ,$6.00 ,$0.57 ,ZMCAQEYHDwfsWIfzNcsXIAC8jMeZY,H1tmOQbGaF7JgZXdj5YImuAYB5PZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,KK6V5R0YCBBT4XV2N39RA1X4PW,,ea,1,Physical Item,,CWT4TOXSPOTORMC2XRE54AXR
6/16/2024,9:10:13,Arizona,Beverage,Frapp,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,DVKPd2VMtYHltF2sL6HQvYSBlsaZY,PhtYAcoBrGcYHwA7OJT68DjAAkZZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
6/16/2024,8:41:36,Arizona,None,Latte2,1,Regular,,"Large, Hot",$5.50 ,$0.00 ,$5.50 ,$0.52 ,1VIIiUT3imFGZ9m3weHQ2U6eV,nFhQYfwAWechkSBBZVGcktkxvaB,Mads Iphone,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,8:41:36,Arizona,None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.00 ,1VIIiUT3imFGZ9m3weHQ2U6eV,nFhQYfwAWechkSBBZVGcktkxvaB,Mads Iphone,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,,,
6/16/2024,8:38:13,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,ZYyJqWXoSQAHtnUalAcDr7pbJ9UZY,1M73TM8kZNiY6Ri9sel2N5wwasPZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,8:20:54,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,V6I3QubfvQ2Z1bX6JstmUwevYhCZY,rTT4BDibxqLLSpvXcRT9o0GuwbQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,52TB00D0TBHE3K9WJ9Q8AWGAAW,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,8:19:35,Arizona,None,Latte2,1,Regular,,"Large, Hot, Almond Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,BIawYEJchP1MMsNuIWywcXfHbbLZY,LR8plPBVPeQX2uFvBHP783PRXz8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,8:19:35,Arizona,None,Latte2,1,Regular,,"Large, Hot",$5.50 ,$0.00 ,$5.50 ,$0.52 ,BIawYEJchP1MMsNuIWywcXfHbbLZY,LR8plPBVPeQX2uFvBHP783PRXz8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,8:19:35,Arizona,None,Custom Amount,1,,,,$4.00 ,$0.00 ,$4.00 ,$0.00 ,BIawYEJchP1MMsNuIWywcXfHbbLZY,LR8plPBVPeQX2uFvBHP783PRXz8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,,,
6/16/2024,8:01:50,Arizona,None,Latte2,1,Regular,,"Small, Iced",$4.50 ,$0.00 ,$4.50 ,$0.43 ,btwHCbJPriug7dAVSbmUJEUpgk8YY,v5f1xFv0nItQD8MXZXNN9kaqvXVZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/16/2024,7:55:20,Arizona,Coffee & Tea,Shaken Espresso,1,Regular,,"Large, Cold Foam",$6.50 ,$0.00 ,$6.50 ,$0.62 ,RM4CX1CckIFe4dwjb8sNyVRNi7JZY,nBnqj9N9onRjaN5MSPFvqdolhZfZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,Y40497E2C4AXFXTAS42R9WNBER,,ea,1,Physical Item,,BHRIOWQJTWZGACYOVTOGGBVN
6/16/2024,7:55:20,Arizona,None,Custom Amount,1,,,,$4.00 ,$0.00 ,$4.00 ,$0.00 ,RM4CX1CckIFe4dwjb8sNyVRNi7JZY,nBnqj9N9onRjaN5MSPFvqdolhZfZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,Y40497E2C4AXFXTAS42R9WNBER,,ea,1,,,
6/9/2024,11:13:20,Arizona,Beverage,Coffee,1,Regular,,Small,$3.00 ,$0.00 ,$3.00 ,$0.28 ,DXDhyzzUjadecjbsImwwkzxE4JTZY,nPqK8hxqHJEoOclAjUy19ckPAPPZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,ESHS4YBN9BJ2DNHXBF82Y91V3G,,ea,1,Physical Item,,UJA5HV7JTH34V4OG6F2VNHJL
6/9/2024,11:01:49,Arizona,Beverage,Green Tea,1,Regular,,"Small, Iced",$4.00 ,$0.00 ,$4.00 ,$0.38 ,nrQXzW05V3tVHtDbA9o4ZNr8kn6YY,5ahpyXgmX4M8wY45iq6gUUACR1CZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,ESHS4YBN9BJ2DNHXBF82Y91V3G,,ea,1,Physical Item,,EYA7GFCR5BMQR6CKUDIAORYK
6/9/2024,10:56:25,Arizona,None,Latte2,2,Regular,,"Small, Iced",$9.00 ,$0.00 ,$9.00 ,$0.86 ,FyGM1JYg3VItlYuiI706IK5MJkOZY,ROdNUsRjU6bwnChk7nlu0ajWpBIZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PPEKZP3Y19V0XQSABG428GAQBC,,ea,2,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,10:52:03,Arizona,Beverage,Cold Brew,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,FEBn80elVWDRc3mu13uMkk8jQrPZY,1oTEDWYr30yGWyTa3B7oQj61PGbZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TXCJ6YUWPBESEYC77LPODDPZ
6/9/2024,10:50:43,Arizona,None,Latte2,1,Regular,,"Small, Iced",$4.50 ,$0.00 ,$4.50 ,$0.43 ,HNddUp5CDJCasCkkhfidhjMYwEfZY,bBAttayKJ1HQfll3Se0s5MwMFqOZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,16V6H7VH81WDHKSDTECKP5XSY8,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,10:43:18,Arizona,None,mana potion,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,dmY1cqaamkM3KJ6dQJgq936w7wBZY,l0Xf0JTwvof3mwHepnFx4fql32PZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PWDEV20CM4MG060SK0AG5PS6XR,,ea,1,Physical Item,,C4F5P7EH7T3ZOZMHLJSWKKQW
6/9/2024,10:43:18,Arizona,None,Latte2,1,Regular,,"Large, Iced, Oat Milk, Vanilla",$6.00 ,$0.00 ,$6.00 ,$0.57 ,dmY1cqaamkM3KJ6dQJgq936w7wBZY,l0Xf0JTwvof3mwHepnFx4fql32PZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PWDEV20CM4MG060SK0AG5PS6XR,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,10:40:03,Arizona,None,Latte2,1,Regular,,"Small, Iced",$4.50 ,$0.00 ,$4.50 ,$0.43 ,pwe9lrlzxPTu3bG8kghZclzMR9UZY,bPVYN9e2C9k75616OzN5tnVf7BbZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,RQWCVWFVJ4CM2CDYQMNB5GG680,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,10:40:03,Arizona,Coffee & Tea,Shaken Espresso,1,Regular,,"Small, Cold Foam",$5.50 ,$0.00 ,$5.50 ,$0.52 ,pwe9lrlzxPTu3bG8kghZclzMR9UZY,bPVYN9e2C9k75616OzN5tnVf7BbZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,RQWCVWFVJ4CM2CDYQMNB5GG680,,ea,1,Physical Item,,BHRIOWQJTWZGACYOVTOGGBVN
6/9/2024,10:28:07,Arizona,Beverage,Frapp,1,Regular,,Small,$5.00 ,($1.00),$4.00 ,$0.38 ,lAlY9clD0U3vp2IWjIOZiAdRoMZZY,7RIBfDO3H8nKEoYo2ka4nftcSR6YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,Z18FQG9QTGRZQH2BBC133HYRYC,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
6/9/2024,10:22:58,Arizona,None,mana potion,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,JAseyV5RrUYvz2ynQZxU3al4WLZZY,5uxSHwoArCXrcwqZJB0aEj4kPNGZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,C4F5P7EH7T3ZOZMHLJSWKKQW
6/9/2024,10:22:58,Arizona,None,pink elixir,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,JAseyV5RrUYvz2ynQZxU3al4WLZZY,5uxSHwoArCXrcwqZJB0aEj4kPNGZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,LSGRIIFUTAUKRO3DHGTF7OQQ
6/9/2024,10:15:55,Arizona,None,Latte2,1,Regular,,"Large, Hot, Whipped Cream",$5.50 ,$0.00 ,$5.50 ,$0.52 ,jp8h7T3WKS5u2dTRnhWv1AbqJ6DZY,HxJD9u2xzhsrOECGBrmCwXhlnQMZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,VWA8D310N2DNFKGPK4VHQRN78C,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,10:15:55,Arizona,None,Latte2,1,Regular,,"Large, Hot, Almond Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,jp8h7T3WKS5u2dTRnhWv1AbqJ6DZY,HxJD9u2xzhsrOECGBrmCwXhlnQMZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,VWA8D310N2DNFKGPK4VHQRN78C,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,10:13:41,Arizona,None,Flavored Lemonade,1,Regular,,Small,$4.00 ,$0.00 ,$4.00 ,$0.38 ,BiRfKPttImzdrw3ZjSjMuFqcReNZY,Re9nLWWfDr6Wgs0pbht0L8MGWo7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PA3XEY382M2CQ59G3NAFRVZHVR,,ea,1,Physical Item,,RRX7EMQ7W4IRUPFBMKADJVCI
6/9/2024,10:13:41,Arizona,None,Latte2,1,Regular,,"Small, Iced, Almond Milk",$5.00 ,$0.00 ,$5.00 ,$0.48 ,BiRfKPttImzdrw3ZjSjMuFqcReNZY,Re9nLWWfDr6Wgs0pbht0L8MGWo7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PA3XEY382M2CQ59G3NAFRVZHVR,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,9:55:31,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,vFJwFqeREvJ5QtnF9jWi4gJixkEZY,3TO1yYaIxUQZbp1r010GC8utv2QZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,WN1K62A90D1RZK5GBRW6DC8948,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
6/9/2024,9:55:31,Arizona,None,caramel cold brew,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.48 ,vFJwFqeREvJ5QtnF9jWi4gJixkEZY,3TO1yYaIxUQZbp1r010GC8utv2QZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,WN1K62A90D1RZK5GBRW6DC8948,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
6/9/2024,9:42:05,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,LjHT39xSgFQNRxsoDFdZ9wbY3GXZY,Z2VYEEoruFyDIWysJUwOWc66bR8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,RYTFYBF7DTCE95V1R6QN97AQG4,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
6/9/2024,9:42:05,Arizona,Beverage,Frapp,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,LjHT39xSgFQNRxsoDFdZ9wbY3GXZY,Z2VYEEoruFyDIWysJUwOWc66bR8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,RYTFYBF7DTCE95V1R6QN97AQG4,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
6/9/2024,9:36:18,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,Fol4w6tjuoJNpWZPCoQigX8ZJpYZY,rVyXJDC4BJsrOn32H9A6B0RlqPOZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,9:16:16,Arizona,None,Latte2,1,Regular,,"Large, Hot, Oat Milk, White Chocolate, Mocha",$6.00 ,$0.00 ,$6.00 ,$0.57 ,h00yywIu5SqoIgX09fqx5g47ATVZY,v95Li7NdrDSPYqbVf1ylbVosC4HZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,CBA9787M2E92WPCD9D6CH81PDR,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,9:16:16,Arizona,None,Latte2,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,h00yywIu5SqoIgX09fqx5g47ATVZY,v95Li7NdrDSPYqbVf1ylbVosC4HZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,CBA9787M2E92WPCD9D6CH81PDR,,ea,1,Physical Item,,JVLCG2CV3MAE3X4HPZ6LOND6
6/9/2024,9:10:19,Arizona,Coffee & Tea,Shaken Espresso,1,Regular,,"Large, Cold Foam",$6.50 ,$0.00 ,$6.50 ,$0.62 ,h2PbppoGIcPp3GDmKaE2nlRXgZGZY,TVyM1r4fsK6G5ZzgeXiZiAZUIGXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,GKEA54QQ4JYYZ27GBHNHYRJEY0,,ea,1,Physical Item,,BHRIOWQJTWZGACYOVTOGGBVN
6/9/2024,9:10:19,Arizona,Beverage,Cold Brew,1,Regular,,"Large, Add Shot, Cold Foam",$6.50 ,$0.00 ,$6.50 ,$0.62 ,h2PbppoGIcPp3GDmKaE2nlRXgZGZY,TVyM1r4fsK6G5ZzgeXiZiAZUIGXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,GKEA54QQ4JYYZ27GBHNHYRJEY0,,ea,1,Physical Item,,TXCJ6YUWPBESEYC77LPODDPZ
6/9/2024,9:07:06,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,Pt77yJi5vx79sH7XWzbATVHhMMTZY,bfHBHhW5jE2YOJxBySF43FHYVh9YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
6/9/2024,9:06:30,Arizona,None,Matcha Latte,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,3lVnpol2rmMn2N7I2ljXa2OOnODZY,lUpKFbHK4AYJoknypX3vFyW3xhXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
6/9/2024,9:04:20,Arizona,Beverage,Coffee,1,Regular,,Large,$4.00 ,$0.00 ,$4.00 ,$0.38 ,HvU4whtcxSikXgtLhQJ7NFAn37QZY,tUZ3zjQfVGeGURzqsZjabe1M8JeZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,UJA5HV7JTH34V4OG6F2VNHJL
6/9/2024,9:04:20,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,HvU4whtcxSikXgtLhQJ7NFAn37QZY,tUZ3zjQfVGeGURzqsZjabe1M8JeZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
